,Unnamed: 0,location,location-url,area,area-url,category,content,content-url,content-img,tableData,openHourData,priceData,facilityInfo,covidInfo
175,175,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,이케부쿠로,https://www.gotokyo.org/kr/destinations/northern-tokyo/ikebukuro/index.html,엔터테인먼트,Pokémon Center MEGA TOKYO,javascript:void(0);,https://www.gotokyo.org/_nopub/en/spot/1358/images/1358_2_670x450.jpg,,,,,
176,176,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,이케부쿠로,https://www.gotokyo.org/kr/destinations/northern-tokyo/ikebukuro/index.html,쇼핑,선샤인 시티,https://www.gotokyo.org/kr/spot/31/index.html,https://www.gotokyo.org/kr/spot/31/images/4478_1_670x450_3.jpg,[],"['※점포, 시설, 층에 따라 다름', '휴무일: 연중무휴']","요금
현금VISAJCBMASTERAMEX은련카드Alipay
점포, 시설에 따라 요금이 다름","['화장실시설식사 시설흡연소주차장인터넷 접속 가능', '일본어영어', '일본어영어중국어(간자체)중국어(번자체)한국어', '장애인용(휠체어 사양)주차장 있음자동문 입구휠체어용 경사로 있음에스컬레이터엘리베이터휠체어 대응 엘리베이터다기능 화장실(누구나 사용 가능)손잡이 설치 화장실기저귀 교환대 있음유아고정의자 또는 유아용 의자 있음휠체어 렌탈 서비스베이비카 렌탈 서비스 있음수유실 있음필담 가능']","['도쿄도 감염 방지 철저 선언 스티커 등록 시설', '이 시설의 코로나19(COVID-19) 방역대책 관련 정보', 'https://sunshinecity.jp/file/official/keep_distance/']"
177,177,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,이케부쿠로,https://www.gotokyo.org/kr/destinations/northern-tokyo/ikebukuro/index.html,쇼핑,도부 백화점 이케부쿠로 본점,https://www.gotokyo.org/kr/spot/452/index.html,https://www.gotokyo.org/kr/spot/452/images/452_main_450.jpg,[],"['10：00～20：00\n월요일화요일수요일목요일금요일토요일일요일공휴일\n10：30～19：00\n월요일화요일수요일목요일금요일토요일일요일공휴일\n※점포, 시설, 층에 따라 다름', '휴무일: 비정기 휴무']","요금
현금VISAJCBMASTERAMEX은련카드Alipay","['화장실시설식사 시설흡연소환금 가능주차장인터넷 접속 가능', '일본어영어', '일본어', '장애인용(휠체어 사양)주차장 있음자동문 입구에스컬레이터엘리베이터휠체어 대응 엘리베이터다기능 화장실(누구나 사용 가능)장루설치환자용(간이식)기저귀 교환대 있음휠체어 렌탈 서비스베이비카 렌탈 서비스 있음수유실 있음']","['입장 제한이 있는 경우 있음', '도쿄도 감염 방지 철저 선언 스티커 등록 시설', '이 시설의 코로나19(COVID-19) 방역대책 관련 정보', 'https://www.tobu-dept.jp/ikebukuro/event/detail/3986/']"
178,178,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,이케부쿠로,https://www.gotokyo.org/kr/destinations/northern-tokyo/ikebukuro/index.html,쇼핑,세이부 이케부쿠로 본점,https://www.gotokyo.org/kr/spot/454/index.html,https://www.gotokyo.org/en/spot/454/images/454_main_450.jpg,[],['10：00～21：00\n10：00～20：00'],"요금
현금VISAJCBMASTERAMEX은련카드Alipay","['화장실시설식사 시설환금 가능주차장인터넷 접속 가능', '일본어영어북경어', '일본어영어중국어(간자체)중국어(번자체)한국어', '장애인용(휠체어 사양)주차장 있음자동문 입구플로어 손잡이 있음(가동식 포함)휠체어용 경사로 있음휠체어용 리프트 있음에스컬레이터엘리베이터휠체어 대응 엘리베이터다기능 화장실(누구나 사용 가능)장루설치환자용(간이식)손잡이 설치 화장실기저귀 교환대 있음유아고정의자 또는 유아용 의자 있음어른용 접이식 침대휠체어 렌탈 서비스베이비카 렌탈 서비스 있음수유실 있음필담 가능']","['입장 제한이 있는 경우 있음', '도쿄도 감염 방지 철저 선언 스티커 등록 시설']"
179,179,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,이케부쿠로,https://www.gotokyo.org/kr/destinations/northern-tokyo/ikebukuro/index.html,쇼핑,선샤인60도리,javascript:void(0);,https://www.gotokyo.org/_nopub/kr/spot/1589/images/1589_2_670x450.jpg,,,,,
180,180,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,이케부쿠로,https://www.gotokyo.org/kr/destinations/northern-tokyo/ikebukuro/index.html,쇼핑,빅카메라 이케부쿠로 본점,javascript:void(0);,https://www.gotokyo.org/_nopub/en/spot/1363/images/1363_2_670x450.jpg,,,,,
181,181,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,이케부쿠로,https://www.gotokyo.org/kr/destinations/northern-tokyo/ikebukuro/index.html,역사를 따라서,지유가쿠엔 학교 묘니치칸 교사,https://www.gotokyo.org/kr/spot/563/index.html,https://www.gotokyo.org/kr/spot/563/images/563_0388_1_670x450_1.jpg,[],"['10：00～16：00\n화요일수요일목요일금요일\n※계절, 시기에 따라 다름\n※영업 종료시간 30분 전까지 입장 가능', '휴무일: 월요일정기휴일이 공휴일인 경우는 다음날 휴무\n비정기 휴무 있음, 홈페이지 등으로 사전에 확인해 주십시오.']","요금
일반요금:500엔","['화장실시설전면 금연', '일본어영어중국어(간자체)한국어', '휠체어용 경사로 있음휠체어 대응 엘리베이터다기능 화장실(누구나 사용 가능)기저귀 교환대 있음휠체어 렌탈 서비스']",['도쿄도 감염 방지 철저 선언 스티커 등록 시설']
182,182,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,이케부쿠로,https://www.gotokyo.org/kr/destinations/northern-tokyo/ikebukuro/index.html,역사를 따라서,조시가야 기시모진 신당,https://www.gotokyo.org/kr/spot/469/index.html,https://www.gotokyo.org/en/spot/469/images/469_0330_6_670x450.jpg,[],"['9：00～17：00\n월요일화요일수요일목요일금요일토요일일요일공휴일\n※점포, 시설, 층에 따라 다름', '휴무일: 연중무휴\n*경내에 있는 다이코쿠도는 10:30~16:30']",,['전면 금연인터넷 접속 가능'],"['사전 예약제인 경우 있음', '도쿄도 감염 방지 철저 선언 스티커 등록 시설', '이 시설의 코로나19(COVID-19) 방역대책 관련 정보', 'https://www.kishimojin.jp/']"
183,183,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,이케부쿠로,https://www.gotokyo.org/kr/destinations/northern-tokyo/ikebukuro/index.html,역사를 따라서,고코쿠지,https://www.gotokyo.org/kr/spot/988/index.html,https://www.gotokyo.org/en/spot/988/images/5982_1_670x450.jpg,[],"['9：00～16：00\n※정해진 영업시간은 없음(공원 등의 시설)', '휴무일: 연중무휴\n*12:00~13:00 폐관']",,"['화장실시설흡연소주차장', '일본어영어', '휠체어 렌탈 서비스']",[]
184,184,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,이케부쿠로,https://www.gotokyo.org/kr/destinations/northern-tokyo/ikebukuro/index.html,아트・박물관,우표박물관,https://www.gotokyo.org/kr/spot/347/index.html,https://www.gotokyo.org/kr/spot/347/images/5175_1_670x450_2.jpg,[],"['10：30～17：00\n화요일수요일목요일금요일토요일일요일공휴일', '휴무일: 월요일연말연시']","요금
일반요금:200엔
현금","['화장실시설', '장애인용(휠체어 사양)주차장 있음자동문 입구휠체어용 경사로 있음휠체어 대응 엘리베이터다기능 화장실(누구나 사용 가능)기저귀 교환대 있음휠체어 렌탈 서비스수유실 있음필담 가능']","['도쿄도 감염 방지 철저 선언 스티커 등록 시설', '이 시설의 코로나19(COVID-19) 방역대책 관련 정보', 'https://kitte-museum.jp/guide/covid-19/']"
185,185,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,이케부쿠로,https://www.gotokyo.org/kr/destinations/northern-tokyo/ikebukuro/index.html,아트・박물관,도시마구립 구마가이 모리카즈 미술관,https://www.gotokyo.org/kr/spot/911/index.html,https://www.gotokyo.org/en/spot/911/images/5908_1_670x450.jpg,[],"['10：30～17：30\n화요일수요일목요일금요일토요일일요일공휴일\n※영업 종료시간 30분 전까지 입장 가능', '휴무일: 연말연시비정기 휴무\n*월요일(공휴일인 경우도 마찬가지입니다)']","요금
일반요금:500엔
현금
전시회나 상영에 따라 요금이 다름",['화장실시설식사 시설전면 금연주차장'],['입장 제한이 있는 경우 있음']
186,186,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,이케부쿠로,https://www.gotokyo.org/kr/destinations/northern-tokyo/ikebukuro/index.html,아트・박물관,,https://www.gotokyo.org/kr/spot/628/index.html,https://www.gotokyo.org/shared/images/img_noimage_670x450.jpg,[],"['10：00～17：00\n월요일화요일수요일목요일금요일토요일일요일공휴일\n※상영, 전시 스케줄에 따라 다름\n※영업 종료시간 30분 전까지 입장 가능', '휴무일: 연말연시\n*전시 교체 기간']","요금
일반요금:600엔
현금
전시회나 상영에 따라 요금이 다름","['화장실시설전면 금연주차장', '일본어영어중국어(간자체)한국어', '엘리베이터휠체어 대응 엘리베이터휠체어 렌탈 서비스']",[]
187,187,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,이케부쿠로,https://www.gotokyo.org/kr/destinations/northern-tokyo/ikebukuro/index.html,기타 정보,이케부쿠로,https://www.gotokyo.org/kr/story/walks-and-tours/ikebukuro/index.html,https://www.gotokyo.org/kr/story/walks-and-tours/ikebukuro/images/32_0612_17_670x450.jpg,[],[],,[],[]
188,188,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,야나카・네즈,https://www.gotokyo.org/kr/destinations/northern-tokyo/yanaka-and-nezu/index.html,기타 정보,야나카・네즈,https://www.gotokyo.org/kr/story/walks-and-tours/yanaka-and-nezu/index.html,https://www.gotokyo.org/kr/story/walks-and-tours/yanaka-and-nezu/images/area013_0996_13_670x450.jpg,[],[],,[],[]
189,189,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,우에노,https://www.gotokyo.org/kr/destinations/northern-tokyo/ueno/index.html,호텔,쓰쿠바 호텔,https://www.gotokyo.org/kr/spot/1629/index.html,https://www.gotokyo.org/en/spot/1629/images/1629_0920_1_670x450.jpg,[],['체크인：16：00\n체크아웃：10：00'],"요금
현금","['싱글세미더블', '화장실시설인터넷 접속 가능', '흡연룸 있음금연룸 있음', '일본어', '일본어']","['사전 예약제인 경우 있음', '도쿄도 감염 방지 철저 선언 스티커 등록 시설']"
190,190,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,우에노,https://www.gotokyo.org/kr/destinations/northern-tokyo/ueno/index.html,호텔,호텔 뉴 우에노,https://www.gotokyo.org/kr/spot/1631/index.html,https://www.gotokyo.org/en/spot/1631/images/1631_0922_1_670x450.jpg,[],['접수시간:6：00～23：59\n체크인：15：00\n체크아웃：10：00'],"요금
현금VISAJCBMASTERAMEX은련카드
계절, 시기에 따라 다름","['싱글더블세미더블', '식사 시설흡연소인터넷 접속 가능', '흡연룸 있음금연룸 있음', '일본어영어', '일본어영어', '자동문 입구엘리베이터휠체어 렌탈 서비스']",['도쿄도 감염 방지 철저 선언 스티커 등록 시설']
191,191,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,우에노,https://www.gotokyo.org/kr/destinations/northern-tokyo/ueno/index.html,호텔,엘리트 인 도쿄,https://www.gotokyo.org/kr/spot/1688/index.html,https://www.gotokyo.org/en/spot/1688/images/1688_0968_1_670x450.jpg,[],['접수시간:9：00～17：00\n체크인：9：00\n체크아웃：11：00'],"요금
현금VISAJCBMASTERAMEX","['디럭스', '주차장인터넷 접속 가능', '금연룸 있음', '일본어영어', '일본어영어', '엘리베이터']",['사전 예약제인 경우 있음']
192,192,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,우에노,https://www.gotokyo.org/kr/destinations/northern-tokyo/ueno/index.html,호텔,"호텔 선루트 ""스텔라"" 우에노",https://www.gotokyo.org/kr/spot/1664/index.html,https://www.gotokyo.org/en/spot/1664/images/1664_0955_1_670x450.jpg,[],['체크인：14：00\n체크아웃：11：00'],"요금
VISAJCBMASTERAMEX은련카드","['주차장인터넷 접속 가능', '일본어', '일본어영어중국어(간자체)중국어(번자체)한국어', '장애인용(휠체어 사양)주차장 있음자동문 입구플로어 손잡이 있음(가동식 포함)휠체어용 리프트 있음에스컬레이터엘리베이터휠체어 사용자용 객실 있음']",['도쿄도 감염 방지 철저 선언 스티커 등록 시설']
193,193,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,우에노,https://www.gotokyo.org/kr/destinations/northern-tokyo/ueno/index.html,호텔,우에노 NEW 이즈 호텔,https://www.gotokyo.org/kr/spot/1627/index.html,https://www.gotokyo.org/en/spot/1627/images/1627_0918_1_670x450.jpg,[],['체크인：15：00\n체크아웃：11：00'],"요금
현금VISAJCBMASTERAMEX","['싱글더블세미더블', '인터넷 접속 가능', '흡연룸 있음', '일본어영어', '일본어영어']",['도쿄도 감염 방지 철저 선언 스티커 등록 시설']
194,194,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,우에노,https://www.gotokyo.org/kr/destinations/northern-tokyo/ueno/index.html,호텔,우에노 퍼스트 시티 호텔,https://www.gotokyo.org/kr/spot/1674/index.html,https://www.gotokyo.org/en/spot/1674/images/1674_0964_1_670x450.jpg,[],['접수시간:24시간\n체크인：15：00\n체크아웃：11：00'],"요금
현금VISAJCBMASTERAMEX은련카드","['인터넷 접속 가능', '금연룸 있음', '일본어영어', '일본어영어', '엘리베이터휠체어 대응 엘리베이터']",['도쿄도 감염 방지 철저 선언 스티커 등록 시설']
195,195,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,우에노,https://www.gotokyo.org/kr/destinations/northern-tokyo/ueno/index.html,호텔,스파 리조트 프레지던트,https://www.gotokyo.org/kr/spot/1630/index.html,https://www.gotokyo.org/en/spot/1630/images/1630_0921_1_670x450.jpg,[],['체크인：15：00\n체크아웃：10：00'],"요금
현금VISAJCBMASTERAMEX","['화장실시설식사 시설흡연소대욕실인터넷 접속 가능', '흡연룸 있음금연룸 있음', '일본어', '일본어', '자동문 입구']","['입장 제한이 있는 경우 있음', '이 시설의 코로나19(COVID-19) 방역대책 관련 정보', 'https://sparesortpresident.com/']"
196,196,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,우에노,https://www.gotokyo.org/kr/destinations/northern-tokyo/ueno/index.html,호텔,우에노 도가네야 호텔,https://www.gotokyo.org/kr/spot/1628/index.html,https://www.gotokyo.org/en/spot/1628/images/1628_0919_1_670x450.jpg,[],['접수시간:24시간\n체크인：15：00\n체크아웃：11：00'],"요금
현금VISAJCBMASTERAMEX은련카드","['싱글더블', '화장실시설흡연소전면 금연주차장인터넷 접속 가능', '일본어영어북경어한국어', '일본어영어', '자동문 입구휠체어용 경사로 있음엘리베이터휠체어 렌탈 서비스']",[]
197,197,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,우에노,https://www.gotokyo.org/kr/destinations/northern-tokyo/ueno/index.html,전통 문화체험,다이쇼 시대 생활 체험,https://www.gotokyo.org/kr/workshop/sd006/index.html,https://www.gotokyo.org/kr/workshop/sd006/images/sd006_1_670x450_2.jpg,[],"['9：30～16：30\n화요일수요일목요일금요일토요일일요일공휴일\n※영업 종료시간 30분 전까지 입장 가능', '휴무일: 월요일연말연시비정기 휴무정기휴일이 공휴일인 경우는 다음날 휴무\n*전시 교체 기간']","요금
성인 300엔, 초중고교생 100엔
현금VISAJCBMASTERAMEXAlipay","['화장실시설전면 금연', '일본어', '일본어영어', '자동문 입구휠체어용 경사로 있음엘리베이터다기능 화장실(누구나 사용 가능)장루설치환자용(간이식)기저귀 교환대 있음휠체어 렌탈 서비스']","['입장 제한이 있는 경우 있음', '도쿄도 감염 방지 철저 선언 스티커 등록 시설']"
198,198,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,우에노,https://www.gotokyo.org/kr/destinations/northern-tokyo/ueno/index.html,전통 문화체험,서예 체험,https://www.gotokyo.org/kr/workshop/sd024/index.html,https://www.gotokyo.org/en/workshop/sd024/images/sd024_1_670x450.jpg,[],"['10：00～19：00\n수요일\n10：00～19：00\n목요일\n※영업 종료시간 60분 전까지 입장 가능', '휴무일: 비정기 휴무']","요금
5,500엔
현금
체험 내용에 따라 요금이 다름","['화장실시설인터넷 접속 가능', '일본어', '일본어영어']","['사전 예약제인 경우 있음', '입장 제한이 있는 경우 있음', '이 시설의 코로나19(COVID-19) 방역대책 관련 정보', 'https://shodo.tokyo/archives/5442']"
199,199,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,우에노,https://www.gotokyo.org/kr/destinations/northern-tokyo/ueno/index.html,전통 문화체험,에도 풍경 제작 체험(시노하라 마루요시 풍경),javascript:void(0);,https://www.gotokyo.org/_nopub/kr/spot/1514/images/1514_3_670x450.jpg,,,,,
200,200,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,우에노,https://www.gotokyo.org/kr/destinations/northern-tokyo/ueno/index.html,공원・정원,구 이와사키 저택 정원,https://www.gotokyo.org/kr/spot/420/index.html,https://www.gotokyo.org/en/spot/420/images/420_main_450.jpg,[],"['9：00～17：00\n월요일화요일수요일목요일금요일토요일일요일공휴일\n※영업 종료시간 30분 전까지 입장 가능', '휴무일: 연말연시']","요금
일반요금:400엔
현금VISAMASTER은련카드Alipay","['화장실시설전면 금연인터넷 접속 가능', '일본어영어중국어(간자체)중국어(번자체)한국어스페인어불어', '휠체어용 경사로 있음다기능 화장실(누구나 사용 가능)손잡이 설치 화장실기저귀 교환대 있음휠체어 렌탈 서비스필담 가능']","['사전 예약제인 경우 있음', '입장 제한이 있는 경우 있음', '이 시설의 코로나19(COVID-19) 방역대책 관련 정보', 'https://www.tokyo-park.or.jp/park/format/index035.html']"
201,201,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,우에노,https://www.gotokyo.org/kr/destinations/northern-tokyo/ueno/index.html,공원・정원,우에노 도쇼구 모란원,https://www.gotokyo.org/kr/spot/1008/index.html,https://www.gotokyo.org/en/spot/1008/images/1008_0005_1_670x450.jpg,[],"['※계절, 시기에 따라 다름']","요금
일반요금:700엔
현금","['화장실시설식사 시설전면 금연', '일본어영어']","['입장 제한이 있는 경우 있음', '도쿄도 감염 방지 철저 선언 스티커 등록 시설', '이 시설의 코로나19(COVID-19) 방역대책 관련 정보', 'https://uenobotanen.com/news/attention/']"
202,202,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,우에노,https://www.gotokyo.org/kr/destinations/northern-tokyo/ueno/index.html,공원・정원,우에노 온시공원,https://www.gotokyo.org/kr/spot/482/index.html,https://www.gotokyo.org/kr/spot/482/images/482_0339_3_670x450_1.jpg,[],['휴무일: 연말연시'],"요금
무료","['화장실시설식사 시설흡연소주차장인터넷 접속 가능', '다기능 화장실(누구나 사용 가능)장루설치환자용(간이식)기저귀 교환대 있음휠체어 렌탈 서비스수유실 있음']",[]
203,203,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,우에노,https://www.gotokyo.org/kr/destinations/northern-tokyo/ueno/index.html,공원・정원,시노바즈노이케 연못,https://www.gotokyo.org/kr/spot/400/index.html,https://www.gotokyo.org/kr/spot/400/images/400_0286_1_670x450.jpg,[],['휴무일: 연말연시'],"요금
무료",['화장실시설'],[]
204,204,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,우에노,https://www.gotokyo.org/kr/destinations/northern-tokyo/ueno/index.html,아트・박물관,도쿄 예술대학 대학미술관,https://www.gotokyo.org/kr/spot/847/index.html,https://www.gotokyo.org/en/spot/847/images/4560_1_670x450.jpg,[],"['10：00～17：00\n화요일수요일목요일금요일토요일일요일공휴일\n※상영, 전시 스케줄에 따라 다름', '휴무일: 월요일연말연시정기휴일이 공휴일인 경우는 다음날 휴무\n상설전은 없기 때문에 전람회 개최 회기 이외에는 휴관']","요금
현금VISAJCBMASTERAMEX은련카드
전시회나 상영에 따라 요금이 다름","['화장실시설전면 금연', '일본어영어', '자동문 입구엘리베이터다기능 화장실(누구나 사용 가능)기저귀 교환대 있음휠체어 렌탈 서비스수유실 있음']","['사전 예약제인 경우 있음', '입장 제한이 있는 경우 있음', '이 시설의 코로나19(COVID-19) 방역대책 관련 정보', 'https://museum.geidai.ac.jp/en/']"
205,205,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,우에노,https://www.gotokyo.org/kr/destinations/northern-tokyo/ueno/index.html,아트・박물관,국립 서양 미술관,https://www.gotokyo.org/kr/spot/120/index.html,https://www.gotokyo.org/kr/spot/120/images/4404_1_670x450_2.jpg,[],"['9：30～17：30\n화요일수요일목요일일요일공휴일\n9：30～20：00\n금요일토요일\n※계절, 시기에 따라 다름\n※영업 종료시간 30분 전까지 입장 가능', '휴무일: 월요일연말연시정기휴일이 공휴일인 경우는 다음날 휴무\n※ 임시 휴관 있음\n※ 2022년 봄(예정)까지 전관 휴관']","요금
현금VISAJCBMASTERAMEX은련카드
전시회나 상영에 따라 요금이 다름","['화장실시설식사 시설전면 금연인터넷 접속 가능', '일본어영어북경어광동어한국어', '일본어영어중국어(간자체)한국어', '자동문 입구휠체어용 경사로 있음에스컬레이터엘리베이터휠체어 대응 엘리베이터다기능 화장실(누구나 사용 가능)장루설치환자용(간이식)손잡이 설치 화장실기저귀 교환대 있음유아고정의자 또는 유아용 의자 있음휠체어 렌탈 서비스필담 가능']","['사전 예약제인 경우 있음', '입장 제한이 있는 경우 있음']"
206,206,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,우에노,https://www.gotokyo.org/kr/destinations/northern-tokyo/ueno/index.html,아트・박물관,국립 과학 박물관,https://www.gotokyo.org/kr/spot/140/index.html,https://www.gotokyo.org/en/spot/140/images/140_0177_8_670x450_1.jpg,[],"['9：00～17：00\n화요일수요일목요일금요일토요일일요일공휴일\n※계절, 시기에 따라 다름\n※영업 종료시간 30분 전까지 입장 가능', '휴무일: 월요일연말연시정기휴일이 공휴일인 경우는 다음날 휴무\n※ 훈증 기간 6월 하순\n※ 사전 입장 예약이 필요합니다.\n※ 2021년 11월 현재. 최신 정보는 공식 웹사이트에서 확인하시기 바랍니다.']","요금
일반요금:630엔
현금VISAJCBMASTERAMEX은련카드
전시회나 상영에 따라 요금이 다름","['화장실시설식사 시설인터넷 접속 가능', '일본어영어', '일본어영어중국어(간자체)한국어', '장애인용(휠체어 사양)주차장 있음자동문 입구휠체어용 경사로 있음휠체어용 리프트 있음에스컬레이터엘리베이터다기능 화장실(누구나 사용 가능)장루설치환자용(간이식)손잡이 설치 화장실기저귀 교환대 있음어른용 접이식 침대휠체어 렌탈 서비스수유실 있음필담 가능']","['사전 예약제인 경우 있음', '이 시설의 코로나19(COVID-19) 방역대책 관련 정보', 'https://www.kahaku.go.jp/index.php']"
207,207,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,우에노,https://www.gotokyo.org/kr/destinations/northern-tokyo/ueno/index.html,아트・박물관,도쿄도 미술관,https://www.gotokyo.org/kr/spot/1746/index.html,https://www.gotokyo.org/en/spot/1746/images/1746_670x450.jpg,[],"['9：30～17：30\n월요일화요일수요일목요일토요일일요일공휴일\n9：30～20：00\n금요일\n※점포, 시설, 층에 따라 다름\n※상영, 전시 스케줄에 따라 다름\n※영업 종료시간 30분 전까지 입장 가능', '휴무일: 연말연시비정기 휴무\n※ 첫째 월요일, 셋째 월요일(공휴일/대체 휴일의 경우는 다음날)\n※ 정비 휴관']","요금
현금VISAMASTER은련카드
무료전시회나 상영에 따라 요금이 다름","['화장실시설식사 시설전면 금연인터넷 접속 가능', '일본어영어북경어', '일본어영어', '장애인용(휠체어 사양)주차장 있음자동문 입구휠체어용 경사로 있음에스컬레이터엘리베이터휠체어 대응 엘리베이터다기능 화장실(누구나 사용 가능)장루설치환자용(간이식)손잡이 설치 화장실기저귀 교환대 있음유아고정의자 또는 유아용 의자 있음어른용 접이식 침대휠체어 렌탈 서비스베이비카 렌탈 서비스 있음수유실 있음필담 가능']","['사전 예약제인 경우 있음', '입장 제한이 있는 경우 있음', '도쿄도 감염 방지 철저 선언 스티커 등록 시설', '이 시설의 코로나19(COVID-19) 방역대책 관련 정보', 'https://www.tobikan.jp/']"
208,208,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,우에노,https://www.gotokyo.org/kr/destinations/northern-tokyo/ueno/index.html,아트・박물관,도쿄문화회관,https://www.gotokyo.org/kr/spot/859/index.html,https://www.gotokyo.org/kr/spot/859/images/859_0520_1_670x450.jpg,[],"['10：00～22：00\n월요일화요일수요일목요일금요일토요일일요일공휴일\n※계절, 시기에 따라 다름\n※상영, 전시 스케줄에 따라 다름', '휴무일: 연말연시비정기 휴무\n*보수 점검일']","요금
전시회나 상영에 따라 요금이 다름점포, 시설에 따라 요금이 다름","['화장실시설식사 시설', '자동문 입구엘리베이터다기능 화장실(누구나 사용 가능)기저귀 교환대 있음휠체어 렌탈 서비스필담 가능']","['사전 예약제인 경우 있음', '입장 제한이 있는 경우 있음', '도쿄도 감염 방지 철저 선언 스티커 등록 시설', '이 시설의 코로나19(COVID-19) 방역대책 관련 정보', 'https://www.t-bunka.jp/info/5673/']"
209,209,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,우에노,https://www.gotokyo.org/kr/destinations/northern-tokyo/ueno/index.html,아트・박물관,도쿄 국립 박물관,https://www.gotokyo.org/kr/spot/123/index.html,https://www.gotokyo.org/en/spot/123/images/4406_1_670x450.jpg,[],"['9：30～17：00\n화요일수요일목요일금요일토요일일요일공휴일\n※계절, 시기에 따라 다름\n※영업 종료시간 30분 전까지 입장 가능', '휴무일: 월요일정기휴일이 공휴일인 경우는 다음날 휴무']","요금
일반요금:1000엔
현금VISAJCBMASTERAMEX은련카드
전시회나 상영에 따라 요금이 다름","['화장실시설식사 시설인터넷 접속 가능', '일본어영어', '일본어영어중국어(간자체)중국어(번자체)한국어', '장애인용(휠체어 사양)주차장 있음자동문 입구휠체어용 경사로 있음휠체어용 리프트 있음엘리베이터다기능 화장실(누구나 사용 가능)장루설치환자용(간이식)기저귀 교환대 있음휠체어 렌탈 서비스베이비카 렌탈 서비스 있음수유실 있음']","['사전 예약제인 경우 있음', '입장 제한이 있는 경우 있음', '이 시설의 코로나19(COVID-19) 방역대책 관련 정보', 'https://www.tnm.jp/modules/r_free_page/index.php?id=2028']"
210,210,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,우에노,https://www.gotokyo.org/kr/destinations/northern-tokyo/ueno/index.html,아트・박물관,우에노의 모리 미술관,https://www.gotokyo.org/kr/spot/557/index.html,https://www.gotokyo.org/kr/spot/557/images/557_0701_4_670x450.jpg,[],"['10：00～17：00\n월요일화요일수요일목요일금요일토요일일요일공휴일\n※상영, 전시 스케줄에 따라 다름\n※영업 종료시간 30분 전까지 입장 가능', '휴무일: 연말연시비정기 휴무']","요금
현금
전시회나 상영에 따라 요금이 다름","['화장실시설식사 시설전면 금연', '일본어영어', '일본어영어', '자동문 입구휠체어용 경사로 있음엘리베이터휠체어 대응 엘리베이터다기능 화장실(누구나 사용 가능)손잡이 설치 화장실기저귀 교환대 있음어른용 접이식 침대휠체어 렌탈 서비스수유실 있음필담 가능']",[]
211,211,도쿄북부,https://www.gotokyo.org/kr/destinations/northern-tokyo/index.html,우에노,https://www.gotokyo.org/kr/destinations/northern-tokyo/ueno/index.html,기타 정보,우에노,https://www.gotokyo.org/kr/story/walks-and-tours/ueno/index.html,https://www.gotokyo.org/kr/story/walks-and-tours/ueno/images/area014_0997_19_670x450.jpg,[],[],,[],[]
